"ITEM","CUSTOMER_NUMBER","WEEK","UNITS_SOLD"
390888,7317,3,500
390888,15959,2,500
390888,8069,3,500
390888,10679,1,500
390888,10679,3,500
390888,1492,2,500
390888,15599,2,500
390888,476,1,500
390888,27481,4,500
390888,4171,1,500
390888,26304,1,29
390888,19696,1,500
390888,19696,4,500
390888,10496,1,500
390888,14246,1,500
390888,3270,3,500
390888,23661,2,500
390888,19826,3,500
390888,27394,3,500
390888,12263,2,500
390888,1034,2,500
390888,1,3,500
390888,9481,1,60
390888,16629,1,500
390888,3046,2,500
390888,11702,1,23
390888,8346,3,500
390888,27278,2,500
390888,27278,3,500
390888,5853,2,500
390888,20370,2,500
390888,18736,4,500
390888,15370,3,500
390888,20501,3,500
390888,9674,1,500
390888,10138,3,500
390888,19622,3,500
390888,20288,1,23
390888,20288,5,500
390888,24507,3,500
390888,29701,2,500
390888,17701,2,500
390888,16995,4,500
390888,3041,4,500
390888,5336,2,500
390888,28201,3,500
390888,7994,1,500
390888,1386,1,500
390888,17226,3,500
390888,1523,3,500
390888,20851,1,500
390888,8781,5,500
390888,6660,1,500
390888,28605,3,500
390888,15028,3,500
390888,3253,5,500
390888,9149,3,500
390888,21271,2,500
390888,24966,1,500
390888,24966,3,500
390888,7125,1,500
390888,7125,3,500
390888,15660,4,500
390888,24142,3,500
390888,24142,4,500
390888,25789,3,500
390888,17472,4,500
390888,13600,2,500
390888,18059,3,500
390888,8880,3,500
390888,2746,4,500
392822,3486,1,500
392822,8648,1,500
392822,1866,1,82
392822,29844,3,500
392822,27050,4,500
392822,18146,3,500
392822,8110,5,500
392822,17211,4,500
392822,9608,1,500
392822,18333,1,500
392822,28777,3,500
392822,26466,4,500
392822,28062,3,500
392822,10498,3,500
392822,15737,4,500
392822,7567,2,500
392822,17454,4,500
392822,27970,2,75
392822,17262,2,78
392822,17262,3,500
392822,13815,1,500
392822,29551,5,500
392822,15293,3,500
392822,29884,4,500
392822,18924,3,500
392822,27013,2,500
392822,17305,3,500
392822,12081,1,500
392822,8723,3,500
392822,24510,1,500
392822,26010,1,500
392822,9461,1,500
392822,14715,1,500
392822,1636,1,29
392822,10179,1,500
392822,25082,2,500
392822,2954,4,500
392822,23984,2,500
392822,13538,3,500
392822,13538,4,500
392822,23667,1,500
392822,23667,4,500
392822,12401,3,500
392822,13916,1,80
392822,13916,2,76
392822,24341,5,500
392822,20928,3,500
392822,13281,1,32
392822,28312,1,87
392822,23217,1,45
392822,14084,3,500
392822,14217,1,500
392822,18244,1,30
392822,9819,4,500
392822,14849,4,500
392822,27727,4,500
392822,14840,2,47
392822,13347,3,500
392822,9976,4,500
392822,28567,1,500
392822,4358,3,500
392822,8649,1,70
392822,10679,2,1
392822,17740,1,15
392822,10737,4,500
392822,27481,1,500
392822,17078,3,500
392822,9291,3,500
392822,24519,5,500
392822,6361,1,30
392822,10496,4,500
392822,18482,3,500
392822,5505,4,500
392822,6242,3,500
392822,19544,2,58
392822,2806,2,50
392822,26005,2,45
392822,12613,2,500
392822,1625,3,500
392822,20434,2,500
392822,1,1,1000
392822,28433,5,500
392822,26569,1,500
392822,16629,4,500
392822,22003,1,53
392822,11702,1,21
392822,27278,5,500
392822,10319,3,500
392822,20370,1,500
392822,14457,4,500
392822,19903,4,500
392822,543,2,500
392822,21465,4,500
392822,10138,4,500
392822,758,1,500
392822,11840,4,500
392822,26189,1,500
392822,3822,1,500
392822,29443,1,24
392822,1180,3,500
392822,16995,1,500
392822,5651,3,500
392822,28201,3,500
392822,1749,1,500
392822,7994,4,500
392822,23486,4,500
392822,22838,1,500
392822,19531,3,500
392822,9629,2,500
392822,8781,3,500
392822,24897,1,500
392822,17529,3,500
392822,13968,1,500
392822,503,1,37
392822,6147,4,500
392822,20273,4,500
392822,4263,3,500
392822,11230,1,500
392822,29456,3,500
392822,17801,1,500
392822,3431,3,500
392822,22495,1,83
392822,3568,1,85
392822,2902,1,39
392822,17898,3,500
392822,24412,1,37
392822,21313,2,500
392822,23468,5,500
395747,29228,4,15
395747,19025,1,15
395747,2957,3,15
395747,25418,1,15
395747,8110,1,15
395747,19880,5,15
395747,13055,2,15
395747,6027,1,15
395747,19922,1,15
395747,20443,4,15
395747,15737,4,15
395747,9738,2,15
395747,16423,4,15
395747,3581,1,15
395747,18489,2,15
395747,19166,1,15
395747,28696,2,15
395747,24093,1,30
395747,15293,2,15
395747,29884,2,15
395747,18924,3,15
395747,11657,3,15
395747,19143,2,15
395747,13315,2,15
395747,725,1,11
395747,725,5,15
395747,12081,5,15
395747,11070,4,15
395747,15802,3,15
395747,14611,1,15
395747,18886,2,15
395747,23379,2,15
395747,3076,5,15
395747,9363,2,15
395747,8113,4,15
395747,10495,5,15
395747,14217,4,15
395747,13641,3,15
395747,9819,5,15
395747,14685,2,15
395747,13863,2,15
395747,26283,3,15
395747,10938,1,15
395747,27727,5,15
395747,22310,1,54
395747,16779,1,15
395747,29805,1,39
395747,29805,2,15
395747,15687,1,15
395747,15687,3,15
395747,5476,2,15
395747,10679,1,64
395747,25833,3,15
395747,11883,1,15
395747,29714,3,15
395747,1492,3,15
395747,10737,2,15
395747,10737,3,15
395747,27394,2,15
395747,1352,3,15
395747,1034,3,15
395747,24436,3,15
395747,7786,2,15
395747,1493,3,15
395747,1050,1,15
395747,7970,2,15
395747,7970,3,15
395747,12977,5,15
395747,7013,3,15
395747,6009,4,15
395747,19172,5,15
395747,21771,1,94
395747,21286,2,15
395747,5802,1,15
395747,11840,1,65
395747,3822,1,15
395747,3822,4,15
395747,9674,5,15
395747,5336,1,15
395747,5651,3,15
395747,510,1,15
395747,17056,2,15
395747,17056,4,15
395747,1523,2,15
395747,4976,4,15
395747,29732,2,15
395747,29732,4,15
395747,25378,3,15
395747,15639,2,15
395747,3337,3,15
395747,27674,1,11
395747,2531,4,15
395747,3253,4,15
395747,4263,1,15
395747,17493,1,43
395747,10491,4,15
395747,9149,1,15
395747,29456,3,15
395747,29812,2,15
395747,25789,2,15
395747,22599,4,15
395747,12544,3,15
395747,17828,3,15
395747,609,3,15
395747,24412,2,15
395747,22921,1,46
395747,1011,3,15
395747,5965,5,15
398021,14892,2,10
398021,3486,1,4
398021,7195,1,60
398021,3095,1,4
398021,28353,4,10
398021,20464,5,10
398021,27101,5,10
398021,11577,1,9
398021,13484,2,10
398021,11230,3,10
398021,12219,1,10
398021,725,1,10
398021,725,2,10
398021,725,3,10
398021,11070,1,10
398021,26696,1,77
398021,14669,2,10
398021,16510,1,10
398021,23379,3,10
398021,9201,1,57
398021,838,4,10
398021,21378,3,10
398021,23929,2,10
398021,10495,2,10
398021,14084,1,55
398021,19894,1,10
398021,6499,4,10
398021,17042,1,29
398021,17697,3,10
398021,5731,1,55
398021,22723,4,10
398021,26553,3,10
398021,4348,4,10
398021,5864,1,10
398021,27394,4,10
398021,10244,1,49
398021,1352,1,64
398021,26005,1,10
398021,11702,1,6
398021,23707,1,65
398021,23707,2,10
398021,8346,2,10
398021,7970,1,1
398021,7970,3,10
398021,18736,1,48
398021,7284,2,10
398021,20288,1,78
398021,13266,1,70
398021,20851,1,99
398021,28605,4,10
398021,10211,3,10
398021,17493,3,10
398021,29456,1,40
398021,609,3,10
398021,13600,3,10
398021,8880,2,10
398021,23468,1,97
398970,14892,3,10
398970,14892,4,10
398970,26865,2,10
398970,1690,3,10
398970,10575,1,10
398970,10575,3,10
398970,7195,2,10
398970,27050,4,10
398970,3812,2,10
398970,19880,1,10
398970,22300,1,37
398970,17558,1,10
398970,28235,4,10
398970,27654,4,10
398970,16210,3,10
398970,6027,1,10
398970,8685,4,10
398970,17023,3,10
398970,17023,4,20
398970,7100,2,10
398970,19922,4,10
398970,12818,2,10
398970,12818,5,10
398970,28522,3,10
398970,4861,1,47
398970,15737,3,91
398970,7567,4,20
398970,15941,4,10
398970,21839,2,10
398970,28696,4,10
398970,29551,3,10
398970,27101,2,10
398970,11577,3,20
398970,3052,4,10
398970,18924,3,10
398970,22808,1,72
398970,25178,1,50
398970,25178,4,20
398970,11230,3,10
398970,8328,3,10
398970,11912,4,10
398970,8676,5,10
398970,14611,3,10
398970,20573,1,79
398970,19512,4,10
398970,24614,4,10
398970,16510,3,10
398970,24821,5,10
398970,17127,2,10
398970,21130,5,10
398970,5143,2,10
398970,2093,1,58
398970,838,3,10
398970,838,4,10
398970,19831,4,10
398970,12381,1,20
398970,23667,4,10
398970,13916,3,10
398970,24290,2,10
398970,24341,4,10
398970,20928,2,10
398970,28312,4,10
398970,21586,2,20
398970,22642,4,10
398970,7085,5,30
398970,24510,3,20
398970,13863,5,10
398970,20547,4,10
398970,19561,5,10
398970,22310,1,46
398970,3905,1,10
398970,9385,5,10
398970,16740,3,10
398970,26685,3,20
398970,11539,1,10
398970,15687,1,10
398970,5534,3,10
398970,28567,1,10
398970,8222,4,10
398970,6926,3,10
398970,6926,4,10
398970,17898,4,10
398970,27688,1,21
398970,4171,3,20
398970,24519,2,10
398970,6361,1,49
398970,10496,1,10
398970,5864,1,10
398970,18482,3,10
398970,15500,1,10
398970,6242,1,29
398970,19544,3,10
398970,19826,4,10
398970,10244,2,10
398970,1352,5,10
398970,26005,1,10
398970,29208,3,10
398970,12613,1,23
398970,12613,3,10
398970,24436,1,10
398970,1493,1,30
398970,11702,4,10
398970,27456,4,10
398970,6009,4,10
398970,14457,1,39
398970,22418,5,10
398970,4341,1,93
398970,1736,1,10
398970,1736,2,10
398970,21771,1,10
398970,10138,4,10
398970,758,1,10
398970,11840,5,10
398970,7284,4,10
398970,17701,4,10
398970,28201,4,10
398970,7994,4,10
398970,25014,3,20
398970,13786,4,20
398970,20851,2,10
398970,15958,2,10
398970,4129,1,27
398970,24897,2,10
398970,29545,4,20
398970,15639,4,10
398970,1060,1,67
398970,27674,1,83
398970,15346,3,10
398970,15346,4,10
398970,2531,4,10
398970,7064,2,10
398970,4263,4,10
398970,10491,2,10
398970,5329,3,10
398970,11230,3,10
398970,15660,3,10
398970,15660,5,10
398970,3568,1,59
398970,17898,1,10
398970,14827,4,10
398970,1876,2,10
398970,1876,4,10
398970,24412,2,10
398970,28004,3,10
398970,28004,4,20
398970,23947,4,10
398970,23468,3,10
398970,13358,1,1
398970,11979,4,10
400072,13239,4,70
400072,1690,3,360
400072,22867,3,190
400072,8072,2,80
400072,24513,2,110
400072,22302,4,60
400072,22566,3,100
400072,22566,4,80
400072,29228,4,40
400072,1866,4,90
400072,13179,1,180
400072,13179,5,20
400072,19735,3,70
400072,27050,2,100
400072,12420,2,10
400072,12420,3,80
400072,12420,4,80
400072,2957,3,390
400072,6312,4,90
400072,6312,5,10
400072,3095,2,70
400072,4784,5,40
400072,28353,2,120
400072,8110,2,90
400072,14524,3,80
400072,20642,3,50
400072,13055,1,70
400072,28504,4,80
400072,22300,4,50
400072,2268,2,190
400072,17558,4,260
400072,17211,1,70
400072,9842,1,160
400072,9842,4,40
400072,24868,3,50
400072,9608,1,190
400072,21002,3,160
400072,12131,1,110
400072,12131,3,180
400072,12131,5,80
400072,29866,5,90
400072,2839,2,90
400072,2839,5,80
400072,16217,3,150
400072,16210,1,80
400072,29514,2,240
400072,25197,5,70
400072,6027,3,140
400072,15173,4,130
400072,6141,2,40
400072,17732,3,160
400072,17023,3,160
400072,25087,4,110
400072,20443,1,90
400072,20464,4,30
400072,27344,4,120
400072,27344,5,20
400072,7953,2,140
400072,28522,4,60
400072,25549,2,130
400072,18871,1,120
400072,13899,2,290
400072,4294,4,100
400072,4861,4,20
400072,15737,1,50
400072,9738,2,110
400072,7567,2,60
400072,22179,2,20
400072,10184,3,60
400072,18456,3,110
400072,17454,1,110
400072,17454,4,90
400072,16423,3,150
400072,3581,4,280
400072,18489,2,170
400072,18489,4,110
400072,18489,5,50
400072,29551,2,370
400072,27101,2,100
400072,15293,2,120
400072,29884,2,330
400072,29884,4,100
400072,11577,2,100
400072,11577,4,150
400072,3052,3,50
400072,18924,2,10
400072,11657,2,60
400072,13315,1,50
400072,13315,2,120
400072,13315,5,30
400072,22527,2,40
400072,25178,2,110
400072,25178,4,60
400072,10072,4,130
400072,12469,1,120
400072,11230,1,20
400072,18690,1,120
400072,18690,2,20
400072,12081,1,10
400072,12081,4,310
400072,11630,1,130
400072,8723,4,170
400072,8723,5,40
400072,13732,4,80
400072,8328,2,10
400072,20085,3,70
400072,11070,1,100
400072,11070,2,110
400072,28888,2,130
400072,28888,4,140
400072,22895,2,50
400072,22895,4,80
400072,24657,1,60
400072,16440,5,110
400072,26010,2,140
400072,26696,2,130
400072,8676,5,140
400072,12465,4,80
400072,9461,1,50
400072,9461,2,130
400072,9461,4,90
400072,9461,5,30
400072,1636,2,60
400072,26084,1,150
400072,26084,4,60
400072,14611,4,120
400072,20573,1,100
400072,20573,3,130
400072,19512,2,70
400072,22570,3,10
400072,22570,4,30
400072,5188,3,260
400072,18886,4,130
400072,2123,2,70
400072,2123,5,10
400072,569,1,90
400072,21127,4,200
400072,14669,4,70
400072,19357,4,430
400072,22165,1,160
400072,22165,3,80
400072,22165,5,90
400072,8136,2,60
400072,8136,3,50
400072,539,4,50
400072,29571,4,10
400072,9201,5,40
400072,3076,5,60
400072,13253,2,70
400072,13253,3,130
400072,358,1,90
400072,25082,1,230
400072,25082,3,160
400072,2954,4,170
400072,17127,3,320
400072,23984,2,200
400072,23984,3,140
400072,23984,4,170
400072,13538,2,60
400072,13538,3,70
400072,23929,3,140
400072,10360,1,70
400072,22959,1,320
400072,28912,1,120
400072,24300,1,10
400072,24300,3,50
400072,24341,5,160
400072,6535,2,20
400072,13281,1,90
400072,20925,4,60
400072,28312,4,40
400072,12351,3,60
400072,1937,2,10
400072,1937,3,30
400072,22642,2,50
400072,7085,3,350
400072,9819,3,250
400072,6499,3,190
400072,12599,1,50
400072,12599,2,60
400072,17042,3,70
400072,17042,4,40
400072,26053,1,10
400072,3278,4,110
400072,24510,1,10
400072,24510,3,220
400072,13863,1,70
400072,12527,3,240
400072,19561,4,50
400072,12314,1,70
400072,12314,5,60
400072,15521,2,100
400072,11245,3,50
400072,27727,1,20
400072,27727,3,40
400072,22310,1,230
400072,25614,2,60
400072,16740,1,220
400072,16740,3,150
400072,20760,2,70
400072,20760,3,100
400072,18777,3,80
400072,9687,1,350
400072,9687,4,430
400072,17697,3,120
400072,9359,4,110
400072,9359,5,110
400072,12420,2,10
400072,12420,4,60
400072,9976,4,190
400072,9976,5,60
400072,5534,3,130
400072,15317,1,60
400072,15317,2,60
400072,8222,2,170
400072,25672,3,180
400072,19564,5,120
400072,27542,3,70
400072,24845,2,30
400072,5476,2,270
400072,5476,4,160
400072,15959,1,20
400072,15959,3,50
400072,9071,4,150
400072,5834,2,50
400072,5834,4,60
400072,23810,3,100
400072,18301,1,80
400072,10679,4,120
400072,25833,4,80
400072,29714,1,130
400072,29714,4,70
400072,17681,4,90
400072,17740,3,70
400072,17740,5,20
400072,19617,4,30
400072,19617,5,20
400072,6926,1,100
400072,6926,3,180
400072,6926,4,80
400072,7106,1,110
400072,7106,4,70
400072,17898,1,50
400072,17898,3,130
400072,27688,4,310
400072,4987,1,30
400072,10737,3,260
400072,15905,2,40
400072,15905,4,90
400072,27481,3,90
400072,27481,4,40
400072,17078,5,40
400072,26553,2,70
400072,26553,3,20
400072,26553,4,40
400072,1977,2,160
400072,26304,3,230
400072,9291,1,80
400072,9291,3,90
400072,9291,4,80
400072,4348,2,110
400072,5943,3,160
400072,5943,4,230
400072,24519,2,70
400072,24519,4,220
400072,19696,2,220
400072,19696,3,110
400072,6361,2,90
400072,6361,4,230
400072,10496,3,120
400072,5864,2,180
400072,5864,3,160
400072,5864,4,180
400072,23595,2,50
400072,18482,1,30
400072,286,4,40
400072,15500,3,100
400072,26753,4,40
400072,14246,1,40
400072,14246,2,120
400072,5505,3,290
400072,29286,4,90
400072,1078,1,40
400072,1078,4,290
400072,1078,5,80
400072,6242,4,20
400072,3270,1,80
400072,20839,2,160
400072,20839,4,60
400072,23661,1,50
400072,23661,2,80
400072,25119,2,140
400072,8071,1,50
400072,19544,3,110
400072,19826,2,110
400072,1352,3,200
400072,1989,3,70
400072,15911,3,10
400072,11418,4,80
400072,1625,2,80
400072,1625,3,30
400072,1034,2,70
400072,1034,3,70
400072,1,2,10
400072,23155,4,30
400072,7786,5,80
400072,28433,3,90
400072,20825,5,40
400072,11470,5,10
400072,28052,2,30
400072,14337,3,100
400072,16629,1,240
400072,16629,2,100
400072,16629,3,240
400072,23691,3,320
400072,3046,2,40
400072,3046,3,160
400072,15355,4,80
400072,224,2,60
400072,22003,1,50
400072,25802,1,200
400072,25802,3,70
400072,23707,1,90
400072,23707,2,130
400072,27278,1,140
400072,10319,4,210
400072,15113,2,80
400072,19743,1,220
400072,19743,3,140
400072,12977,1,170
400072,12977,3,160
400072,22160,4,40
400072,8790,3,50
400072,8790,4,50
400072,7160,3,100
400072,3996,1,160
400072,5853,2,40
400072,5853,5,10
400072,7013,4,10
400072,6009,3,50
400072,8555,4,90
400072,23704,2,80
400072,26239,2,230
400072,11843,1,20
400072,11843,2,110
400072,22418,1,120
400072,22418,2,20
400072,543,3,140
400072,23962,3,40
400072,4341,2,60
400072,1736,4,160
400072,20501,2,20
400072,19172,3,80
400072,17068,3,120
400072,17068,4,80
400072,21286,1,140
400072,21286,2,110
400072,21286,5,20
400072,9674,3,80
400072,21465,4,40
400072,10138,4,300
400072,758,1,100
400072,17084,4,140
400072,11840,4,130
400072,7284,4,30
400072,7284,5,70
400072,26189,3,120
400072,29443,2,90
400072,29443,3,100
400072,2919,4,50
400072,1180,4,110
400072,28833,2,50
400072,3041,4,120
400072,5336,1,110
400072,5651,1,80
400072,5651,3,220
400072,5651,4,130
400072,21733,2,140
400072,1390,3,210
400072,1390,4,110
400072,3460,1,220
400072,3460,4,120
400072,7994,5,20
400072,1386,1,120
400072,17226,4,250
400072,1523,2,180
400072,24860,1,10
400072,25014,4,170
400072,13786,3,20
400072,20851,1,10
400072,20851,4,120
400072,8382,1,60
400072,8382,2,60
400072,8382,3,170
400072,23486,2,130
400072,8727,3,70
400072,22838,2,70
400072,19531,2,90
400072,16154,4,160
400072,8781,3,430
400072,8781,5,30
400072,24897,1,60
400072,29545,5,150
400072,5671,1,310
400072,5671,2,100
400072,5671,4,330
400072,3481,4,290
400072,15771,2,100
400072,15771,3,40
400072,17529,2,120
400072,17529,4,160
400072,15639,4,170
400072,17658,3,30
400072,1738,1,40
400072,3337,4,180
400072,27674,1,30
400072,27674,3,30
400072,28605,1,240
400072,15346,3,70
400072,15346,5,50
400072,2531,1,100
400072,11372,1,280
400072,7064,3,60
400072,3253,1,170
400072,3253,2,150
400072,1201,3,60
400072,28833,3,130
400072,5329,1,60
400072,4091,2,130
400072,4091,4,90
400072,21425,3,60
400072,21271,1,80
400072,24966,5,90
400072,28081,2,100
400072,28081,4,300
400072,28081,5,250
400072,18557,2,100
400072,7125,1,20
400072,15660,4,100
400072,24142,1,10
400072,3568,2,190
400072,5525,2,110
400072,2902,2,40
400072,2902,3,150
400072,17898,2,220
400072,25789,1,90
400072,1876,3,40
400072,12544,1,260
400072,22846,1,90
400072,17828,3,210
400072,24854,3,50
400072,8692,3,120
400072,8692,4,290
400072,24412,5,100
400072,10049,1,110
400072,17772,4,100
400072,28004,1,280
400072,28004,4,130
400072,28004,5,100
400072,18059,5,70
400072,1011,2,50
400072,1011,5,70
400072,5224,1,160
400072,5224,3,60
400072,5224,4,70
400072,5732,3,130
400072,23468,1,20
400072,23468,4,260
400072,13358,1,160
401287,14892,1,10
401287,14892,2,50
401287,1690,1,10
401287,3486,4,20
401287,8072,4,50
401287,22302,5,10
401287,22566,1,30
401287,22566,4,20
401287,5928,3,40
401287,8648,2,20
401287,8648,3,50
401287,23128,3,10
401287,25434,2,50
401287,25434,4,10
401287,29228,1,10
